stt,thoigian,giaphong,dientich,vido,kinhdo,khutro,drmd,kcdc,khepkin,tiennghi,thuantien,diachi,chitiet

2303,03/2017,1400000,13,20.9882436,105.81823810000004,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","chính chủ   trong chung cư mới xây 4 tầng,wc khép kín, mỗi  13 m2 tại ngõ 1 bùi xương trạch, điện: 4.000/số, nước: 18.000/khối"
1444,04/2019,1500000,12,20.990414513127668,105.81822727217671,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"," khép kín 12m, có gác xép 6m, có sân để xe, có chỗ nấu nướng, riêng chủ, giờ giấc tự do.điện 4k/số, nước 27k/khối.khu có 3  rất yên tĩnh, an ninh cực tốt.đóng tiền 1 tháng 1. cọc 500k (tháng này không phải cọc, vì ở lại   đã đóng tiền).note: liên hệ xem nhà, gọi trước , và không xem quá 22h."
1545,03/2019,1200000,12,20.993430, 105.820399,"Ngõ 1, Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  trong chung cư mini mới xây giá 1.2tr-1.5tr, điện: 4k ,nước máy: 25k, ưu tiên ở 1 .địa chỉ: ngõ 1, đường bùi xương trạch, phường khương đình, quận thanh xuân, hà nội"
1719,10/2018,1200000,12,20.9887717,105.81803190000004,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  giá 1.1tr đến 1.5tr. điện : 4k/số, nước máy: 25k/số. chính chủ miễn trung gianđịa chỉ: đường bùi xương trạch, phường khương đình, quận thanh xuân, hà nội"
1612,01/2019,1100000,10,20.9887717,105.81803190000004,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  trong chung cư mi ni điện nước máy, giá từ 1.2 - 1.4tr, ưu tiên ở một "
1624,10/2018,2500000,20,20.9888817,105.81792610000002,"số 18 ngách 1/62/41 Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  đầy đủ tiện nghi: điều hoà, bình nóng lạnh,...- nhà 4 tầng  50m2, mỗi tầng 2  vừa xây xong sạch sẽ. nhà hướng đông nam thoáng mát. nhà ở khu vực an ninh tốt, thuận tiện đi lại."
2049,09/2017,2800000,20,20.99176954943548,105.81737979311526,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","+  căn hộ mini sạch sẽ ngõ 1 bùi xương trạch( đầu khương trung) trong tòa nhà 5 tầng khép kín chỉ cần đóng cửa là biệt lập với bên ngoài nên an ninh cực tốt. + dt: 20m, có nóng lạnh, khép kín. + khu dân trí cao,an ninh cực tốt, đi lại tự do ko chung chủ. + free wifi + chỗ phơi đồ ko sợ bị ướt nếu ko có nhà. + gần chợ 50m, cách ngã tư sở 1km; cách cầu khương đình 300m ;xung quanh nhiều trường mầm non,...rất tiện lợi + khu vực trung tâm nên rất thuận tiện; + nhà an ninh và sạch sẽ nhất khu vực. + ưu tiên cho hộ gd hoặc sv ngoan ở lâu dài + đường vào nhà rộng 4,2m sạch sẽ"
2260,04/2017,2000000,17,20.9882436,105.81823810000004,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","🌸🌸🌸nhà  còn 1  tầng 3 thuộc nhà 4 tầng mới xây sạch sẽ thoáng mát,  17m2.✔️có sân chơi, chỗ để xe, nước máy, nóng lạnh, điện nước lấy hoá đơn rồi chia nhau, an ninh tot ✌️✔️nhà gần ngã tư sở, các trường thuỷ lợi, công đoàn , ngân hàng , y✔️phù hợp người đi làm và các bạn sinh viên"
2272,04/2017,1400000,13,20.9882436,105.81823810000004,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","chính chủ   trong chung cư mới xây 4 tầng,wc khép kín, mỗi  13 m2 tại ngõ 1 bùi xương trạch, điện: 4.000/số, nước: 18.000/khối"
1946,01/2018,1400000,12,20.9876298,105.81846470000004,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  chung cư mini 4 tầng, giá 1.2tr - 1.4tr, điện: 4k/s, nước: 20k/s, vệ sinh khép kínđc: đường bùi xương trạch, phường khương đình, quận thanh xuân, hà nội"
2057,08/2017,1200000,12,20.9882436,105.81823810000004,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","chính chủ   trong chung cư mới xây 4 tầng,wc khép kín, mỗi  13 m2 tại ngõ 1 bùi xương trạch, điện: 4.000/số, nước: 18.000/khối"
2251,04/2017,1400000,12,20.9882436,105.81823810000004,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","gần ngã tư sở, royal city,chính chủ   trong chung cư mới xây 4 tầng,wc khép kín, mỗi  13 m2 tại ngõ 1 bùi xương trạch, điện: 4.000/số, nước: 18.000/khối"
484,09/2020,3000000,22,20.9887717,105.8180319,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","nhà tôi hiện có 8  mới xây  rộng 22m2, có gác lửng rộng 8m2, khép kín, chính chủ.gần chợ, gần trường học, siêu thị, trung tâm thương mại.-  khép kín gồm: khu sinh hoạt chung, khu bếp, khu vệ sinh, gác lửng, ban công.-  rộng 22m2, gác lửng 8m2, thoáng mát, có ban công rộng, 2 cửa sổ rộng.- có bình nóng lạnh.- có sân phơi chung rộng, có lắp camera.- có hầm để xe (miễn phí), có camera giám sát 24/24.- internet cáp quang tốc độ cao gói cước công ty, lướt web cực nhanh.- thích hợp ở gia đình có em bé, sinh viên, nhân viên văn ...- khu vực an ninh, đảm bảo môi trường sống sạch sẽ.- nằm trong khu dân cư cao cấp, nội bộ, rất an ninh và yên tĩnh, ở chung với những người có trí thức, ý thức cao.- giá: 3,000,000vnd.liên hệ ms nguyễn thị nhàn: 0904.054.183 để hẹn giờ xem . 1/1/2019 là có thể đến nhận ."

132,02/2021,2600000,20,21.0214975,105.7748568,"394 mỹ đình Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","nhà  còn   tại ngõ 394 mỹ đình. giá  2tr5 ,2tr 7nội thất cơ bản : điều hoà nóng lạnh, kệ bồn bếp ...-ngõ rộng ô tô vào được đến cổng. đầu ngõ là chợ đình thôn. gần trục đường chính ra thiên hiền , phạm hùng , bến xe mỹ đình 20m2 tính cả gác xép-điện 3,5, nc 100k / ng-để xe sân trước miễn phí- miễn phí tiền mạng 3 tháng- cổng vân tay , camera 24/24 đảm bảo an ninh , giờ giấc tự do ko chung chủ- liên hệ xem nhà : 0988628390"
135,02/2021,2000000,34,21.0221743,105.8969033,"Số 18, Ngõ 353, đường Bát Khối, phường Long Biên, Quận Long Biên, Hà Nội","khu nhà có  thuận lợi, đường ngõ rộng, trước mặt là vườn cây. nhà có  24m2 san và 10m2gác xép (thoáng mát về mùa hè, ấp áp về mùa đông.rất thuận lợi cho hộ gia đình ở lâu dài : gần trường học (300m) , chợ truyền thống (400m), tttm aeon (200m)....tổng quan nhà được thiết kế phù hợp nhất cho hộ gia đình nhỏ của các bạn.....!"
136,02/2021,3500000,36,20.9887356,105.8187558,"Phường Khương Đình, Quận Thanh Xuân, Hà Nội", khép kín đầy đủ tiện nghi điều hòa bình nóng lạnh  ăn ngủ riêng biệt 2  .rường tủ quần áo tủ lạnh bếp đun nhà vệ sinh khép kín chỗ để xe mạng tốc độ cao miễn phi nhà mới xây gần phố. chợ các trường học tiện cho sinh hoạt an ninh tốt ký hợp đồng lâu dài  36m2 2  giá 3500k lh số ngách 9 ngõ 77 bùi xương trạch thanh xuân hà nội đt 0971161975
149,03/2021,750000,12,20.9508584,105.7571253,"Ba La, Phường Phú Lương, Quận Hà Đông, Hà Nội","* : nằm ở hà đông- phú lương, gần chợ xốm, cách trường tiểu học phú lương 2 50mcách nhà 30m có chợ dân sinh, trước mặt là tạp hóa, cực tiện cho sinh hoạt hàng ngày-   12-15m2có sẵn giường hoặc bạt để nằm, có sân phơi đồ, sân chung để xe máy có khóa- giá điện 2500k /số- nước chia đầu người ( khoảng 25-30k )/ 1 tháng- có wifi- giá thuê 750k/1 thángnhà   tối thiểu ít nhất 2 tháng* thông tin chi tiết lh nguyễn đức ( chính chủ )mọi người tìm trên google map : trường tiểu học phú lương 2. để xem có tiện cho việc di chuyển đi lại không nhéthân !"
143,03/2021,2500000,30,20.9959406,105.8489858,"Ngõ 35 Phố Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội","gia đình có 9 căn  rộng, thoải mái địa chỉ tại ngõ 35 (ngõ lao động), đường đại la. cách mặt đường 30m, xe vào tận nơi. phù hợp cho sinh viên, gia đình. ưu tiên ở lâu dàigiá: 45-50m2: giá 4,5 triệu-5 triệu 25-28m2: giá 2,5 - 3 triệu- nóng, lạnh. vệ sinh bệt khép kín. điện, nước theo giá nhà nước.- thuận tiện: cách trường kinh tế quốc dân 500m, gần đh bách khoa hà nội, đại học xây dựng, đại học kinh tế kĩ thuật công nghiệp, đh kinh doanh công nghệ.- khu vực an ninh cao, thoáng mát.thanh toán: đặt cọc 1 tháng, thanh toán 2 tháng vào đầu kìsđt liên lạc: anh toàn: 0984 090 222 (zalo, mes hoặc call) – trung gian miễn làm phiền"
142,03/2021,4000000,35,20.9991598,105.8708461,"31/14/622 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","  đẹp ,khép kín , sàn rộng 25,. có gác lửng cao đẹp rộng 10m, sạch sẽ , cao ráo có sân thoáng mát,có chỗ để xe rộng,sát timecity, đường vào rộng, có thể ở được hộ gia đình, hoăc làm kho và văn ,ưu tiên thuê lâu dài."
141,03/2021,3500000,45,20.9772847,105.8035306,"Số 12 ngõ 8 Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội","nhà mới xây  4 tầng. mỗi tầng 45m2 khép kín , có thang máy, đầy đủ điều hòa 2 chiều, nóng lạnh, bình năng lượng mặt trời(tiết kiệm điện khi trời nắng), internet, đèn led siêu sáng.  3.5 triệu đồng/ tháng/tầng. tại số 12 ngõ 8 kim giang, thanh xuân, hà nội, cách mặt đường kim giang 20m, (tiện kinh doanh) cách ngã tư sở 1.5km. liên hệ chính chủ: mr minh: 0904.987.889."
140,03/2021,3000000,30,20.9700439,105.7897686,"48 Đường Bạch Thái Bưởi, Phường Văn Quán, Quận Hà Đông, Hà Nội","kđt văn quán-phố bạch thái bưởi ( gần hồ văn quán, trường kiến trúc, an ninh, bệnh viện 103).-  giao thông thuận tiện,xe buýt 39 đi qua cửa nhà.- nhà  có  full nội thất giá 3tr-3.2tr.- 2  1 tầng chung 1 vệ sinh-  25-30m2,ban công thoáng mát- cạnh điểm xe bus.- full nội thất điều hòa,quạt trần, nóng lạnh, giường, tủ , phơi đồ, để xe miễn phí, camera an ninh, máy giặt- nước 80k/người/tháng- điện 3.5k/số- internet cáp quang tốc độ cao, điện nước công tơ riêng.- miễn phí chỗ để xe máy, có camera yên tâm an ninh.- chính chủ miễn môi giới"
144,03/2021,2500000,25,21.0221606,105.771796,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","  chung cư cao cấp . (dt từ 25- 35m2 , giá từ 2.tr đến 3,tr).vệ sinh khép kín . có nóng lạnh , điều hòa , có giường , tủ , quạt , rèm đầy đủ khách thuê chỉ việc xách đồ vào ở luôn. khu vực nấu ăn , ban công phơi quần áo riêng biệt thoáng mát .có thang máy , có chỗ để xe , an ninh tốt , hệ thống camera giám sát . ra vào cửa bằng vân tay . .địa chỉ : khu tân mỹ( sau svđ mỹ đình ) mỹ đình 1, nam từ liêm . lh : 0973.410.889"
148,03/2021,2300000,22,21.0601725,105.8929252,"15 ngõ 73 Đường Hoa Lâm, Phường Đức Giang, Quận Long Biên, Hà Nội","cần   rộng đẹp thoáng mát+ nhà thoáng đẹp. an ninh tốt* tiêu chuẩn:  đẹp, có điều hòa, nóng lạnh, bàn bếp và hút mùi, wifi miễn phí, giờ giấc tự do, chổ để xe an toàn.* : 22m2.* giá: 2.300.000d/ tháng.liên hệ: bác uyên - 097.812.9566địa chỉ: số 15 ngõ 73 hoa lâm, long biên, hà nội"
146,03/2021,2200000,16,20.9438782,105.8381481,"Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội","+  còn 2  ở tt.văn điển gần ubnd huyện thanh trì, 200m ra ngọc hồi.+ nội thất: giường, tủ quần áo, bàn ghế, điều hòa, nóng lạnh, máy giặt, ga, gối, đệm.+ gía  2tr2 và 2tr4.+ chỗ để xe rộng, riêng chủ, giờ giấc tự do, an ninh tốt,  nào cũng có cửa sổ đón ánh sáng."
152,03/2021,2200000,15,20.9971504,105.8216911,"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"," có 1   ở khu vực ngã tư sở,+  15 m2 giá 2,2 triệu/tháng/+ tiền nước: 80k/người; điện: 4k/số khép kín, có điều hòa, bình nóng lạnh, có khu bếp, internet, sân để xe, an ninh đảm bảo, gần mặt đường, thuận tiện đi lại. ở chung chủ nên 23h khoá cửabạn nào có nhu cầu liên hệ với c. phúc: 0386486562p/s: đây là nhà , ko phải qua trung gian"
151,03/2021,1200000,20,20.9748438,105.8495286,"ngõ 141/172/20 phố Giáp Nhị Thịnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội"," nhà tại phố giáp nhị, thịnh liệt, hoàng mai, hà nội  20m2 có gác xép, công trình phụ khép kín, có sân phơi chỗ để xe an ninh rộng rãi thoáng mát, có intenet wifi. khu nhà ở gần chợ, đường trương định, tân mai, giải phóng, bến xe nc ngầm, giáp bát cách chỉ khoảng 1km 2km. thuận đủ tiện đường luôn.giá  là 1200k. ai có nhu cầu liên hệ số chú mai : 0942493741địa chỉ : ngõ 141/172/20 phố giáp nhị , thịnh liệt, hoàng mai , hà nội ( đi đường cầu sét trương định thấy đường ven sông sau khu đô thị nam đô đâm thẳng đến cái giếng tròn là tới luôn rất dễ tìm, đường rộng)"
156,03/2021,4000000,25,21.0638051,105.8337179,"28 Đường Tứ Liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội","  full đồ khép kín.địa chỉ: số nhà 28 ngõ 22/75 tứ liên, tây hồ, hà nội ( hoặc ngõ 310/50 nghi tàm rẽ trái)  : full đồ ( điều hoà casper 12000 2 chiều, nóng lạnh, giường tủ gỗ, tivi samsung 4k 43inch, tủ lạnh máy giặt)  25m2: 4.000.000 vnd tầng 1:  khách: tivi samsung 4k 49inch có tủ lạnh panasonic 255l, bếp từ đôi, camera an ninh 24/24, chỗ để xe thoải mái tầng thượng: có máy giặt sân phơi thoáng mátngười thuê chỉ việc sách đồ cá nhân đến ở.nhà không chung chủ, gần hồ tây, gần chợ, siêu thị, lên phố chơi chỉ mất 5 phút xe máy, khu ở thoáng mát sạch sẽ, nhiều người nước ngoài sinh sống. chuẩn 100% như ảnhliên hệ chính chủ: 0983.326.100 ( a.tuân)"
157,03/2021,4000000,40,21.002344,105.8020522,"2 Phố Lê Văn Thiêm, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","-  đẹp phù hợp cho người đi làm độc thân-  trung tâm. dễ dàng di chuyển thuận lợi.- nằm tại khu sầm uất trung hòa nhân chính, gần trung tâm hội nghị quốc gia, các cơ quan hành chính tp. hà nội.- tiếp giáp các tuyến đường lớn: trần duy hưng, hoàng đạo thúy, khuất duy tiến, lê văn lương, nguyễn trãi, đại lộ thăng long ...- nằm gần các trung tâm đào tạo, các trường đại học lớn như: đh hà nội, đại học kiến trúc, đh khxh và nhân văn, đh an ninh, đh sp nghệ thuật trung ương, đh khoa học tự nhiên, hv công nghệ bưu chính viễn thông, ...- nằm gần các trường tiểu học, trung học, phổ thông như: trường mầm non họa my, trường tiểu học qt bredon, trường cở sở phan đình giót, trường phổ thông nhân chính, trường trung cấp achimedes, trường pt chuyên amsterdam ...- gần các bệnh viện: bệnh viện bạch mai, bệnh viện xây dựng, bệnh viện y cổ truyền (198 - bca), bệnh viện y học tuệ tĩnh (đường nguyễn trãi), bệnh viện 103 (hà đông), bệnh viện đa khoa hà đông, ...- bên cạnh tổ hợp hapulico, golden land, mardarin garden, trung tâm thương mại lớn nhất đông nam á royal city, keangnam, bigc thăng long, grand plaza ..."
155,03/2021,4500000,40,20.9763504,105.7834302,"Đường Trần Phú, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","* địa chỉ: ngõ 55 đường trần phú, văn quán, hà đông, gần các trường nhạc họa, kiến trúc, bưu chính.* nội thất full đồ: điều hòa, nóng lạnh, tủ lạnh, sofa, bàn làm việc, giường, tủ, giá để sách.* kiến trúc: thiết kế 1  ngủ, 1  khách, khu bếp ngoài ban công.* tiện ích: có thang máy, máy giặt chung, cửa ra vào khóa vân tay, để xe free tầng 1, có người dọn vệ sinh khu chung hàng tuần.* giờ giấc thoải mái, không chung chủ.* điện: 3,5k/1 số, nước: 80k/1 người, internet: 100k/1 ."
